state,utility_number,year,utility_name,ownership,residential_revenue_thousand_dollars,residential_sales_mwh,residential_customers,commercial_revenue_thousand_dollars,commercial_sales_mwh,commercial_customers,industrial_revenue_thousand_dollars,industrial_sales_mwh,industrial_customers,residential_price_cents_kwh,commercial_price_cents_kwh,industrial_price_cents_kwh,avg_monthly_bill_dollars,utility_name_norm,unit_id,state_year,log_residential_price,log_avg_monthly_bill,log_residential_sales,log_commercial_price,log_industrial_price,new_dc_count,cum_dc_count,cum_dc_per_100k_customers,single_state_service_area,n_service_area_features,service_area_states_sampled,hifld_area
NE,17642,2014,Southern Public Power District,Political Subdivision,24985.6,257089.0,14956.0,3812.3,35481.0,2412.0,57979.0,654137.0,9394.0,9.718657741093551,10.744623883205096,8.863433806679641,139.21725951680486,SOUTHERN PUBLIC POWER DISTRICT,NE_17642,NE_2014,2.274047516456616,4.936035730995742,12.457177607430085,2.374405525592116,2.181934252364574,0,0,0.0,1,1,NE,17024465883.929688
NE,17642,2015,Southern Public Power District,Political Subdivision,23455.9,233136.0,15045.0,3904.7,37840.0,2469.0,64605.8,767508.0,9359.0,10.061037334431406,10.318974630021142,8.417606070555617,129.92079317602747,SOUTHERN PUBLIC POWER DISTRICT,NE_17642,NE_2015,2.3086702741102454,4.866924981505781,12.359377253253635,2.3339843975610366,2.130325473168307,0,0,0.0,1,1,NE,17024465883.929688
NE,17642,2016,Southern Public Power District,Political Subdivision,23814.1,236587.0,15041.0,4058.3,39112.0,2539.0,70096.1,851372.0,9372.0,10.065684082388298,10.376099406831663,8.233310468279436,131.93991977483765,SOUTHERN PUBLIC POWER DISTRICT,NE_17642,NE_2016,2.309132023239,4.882346665751776,12.374071283961944,2.339505027426198,2.108188177829913,0,0,0.0,1,1,NE,17024465883.929688
NE,17642,2017,Southern Public Power District,Political Subdivision,23640.2,222838.0,15044.0,4249.9,41089.0,2577.0,68313.4,840350.0,9406.0,10.608693310835674,10.343157536080216,8.129160468852264,130.95032349552423,SOUTHERN PUBLIC POWER DISTRICT,NE_17642,NE_2017,2.361673788664112,4.874818041325043,12.314200329045113,2.336325193458269,2.095457654863886,0,0,0.0,1,1,NE,17024465883.929688
NE,17642,2018,Southern Public Power District,Political Subdivision,23550.5,244722.0,15138.0,4410.6,42950.0,2615.0,66166.4,810806.0,9454.0,9.623368556974853,10.269150174621654,8.16057108605511,129.64339190557976,SOUTHERN PUBLIC POWER DISTRICT,NE_17642,NE_2018,2.264194365232961,4.8647875419667095,12.407878151396815,2.329144272183787,2.099314152563273,0,0,0.0,1,1,NE,17024465883.929688
NE,17642,2019,Southern Public Power District,Political Subdivision,24174.2,256489.0,15144.0,4213.8,41626.0,2624.0,57224.1,681978.0,9473.0,9.425043569119923,10.123000048046894,8.390901172765103,133.02407994365205,SOUTHERN PUBLIC POWER DISTRICT,NE_17642,NE_2019,2.2433703560416838,4.890530164041691,12.45484105768312,2.3148100673629246,2.1271479250525274,0,0,0.0,1,1,NE,17024465883.929688
NE,17642,2020,Southern Public Power District,Political Subdivision,23359.6,246298.0,15119.0,4167.8,41529.0,2636.0,64001.9,771774.0,9508.0,9.48428326661199,10.035878542705097,8.292829247940459,128.75410631214586,SOUTHERN PUBLIC POWER DISTRICT,NE_17642,NE_2020,2.2496360355989617,4.857904432721822,12.414297463897016,2.306166526269236,2.1153911953548197,0,0,0.0,1,1,NE,17024465883.929688
NE,17642,2021,Southern Public Power District,Political Subdivision,22428.8,240081.0,15184.0,4322.8,43472.0,2733.0,47330.9,729664.0,9625.0,9.342180347466064,9.943871917556127,6.486670577142355,123.09448542325255,SOUTHERN PUBLIC POWER DISTRICT,NE_17642,NE_2021,2.2345396669102824,4.812952234650433,12.388731645383814,2.296956473750973,1.8697493909378238,0,0,0.0,1,1,NE,17024465883.929688
NE,17642,2022,Southern Public Power District,Political Subdivision,22996.5,250862.0,15216.0,4594.3,46649.0,2791.0,51289.6,799033.0,9710.0,9.166992210856964,9.848656991575382,6.418958916590428,125.94472923238696,SOUTHERN PUBLIC POWER DISTRICT,NE_17642,NE_2022,2.2156092292854805,4.835843153827584,12.43265826612123,2.287335099855076,1.8592559420272505,0,0,0.0,1,1,NE,17024465883.929688
NE,17642,2023,Southern Public Power District,Political Subdivision,21962.7,242622.0,15238.0,4715.7,48025.0,2821.0,51121.0,792119.0,9874.0,9.052229393871949,9.819260801665799,6.45370203214416,120.10926630791442,SOUTHERN PUBLIC POWER DISTRICT,NE_17642,NE_2023,2.2030110692389635,4.788401881046489,12.399259955634435,2.284345844753636,1.864653924628479,0,0,0.0,1,1,NE,17024465883.929688
NE,17642,2024,Southern Public Power District,Political Subdivision,21776.1,236324.0,15215.0,18459.3,365095.0,2852.0,49092.9,770360.0,9968.0,9.214510587160001,5.056026513647133,6.37272184433252,119.26881367071968,SOUTHERN PUBLIC POWER DISTRICT,NE_17642,NE_2024,2.220779479256683,4.781379883955378,12.37295902382372,1.6205809008274705,1.8520266694252308,0,0,0.0,1,1,NE,17024465883.929688
NE,40606,2010,Grand Island City of,Municipal,17870.0,216010.0,20087.0,14907.0,178117.0,4258.0,20098.0,315391.0,84.0,8.272765149761586,8.369217985930597,6.372407582968442,74.1358424188115,GRAND ISLAND CITY OF,NE_40606,NE_2010,2.112968812250607,4.305899118713063,12.283079981890959,2.124560449542758,1.851977354686462,0,0,0.0,1,1,NE,128649418.296875
NE,40606,2011,City of Grand Island,Municipal,18316.0,218086.0,20184.0,15059.0,178255.0,4285.0,21094.0,324942.0,89.0,8.398521684106269,8.448009873495835,6.491620042961513,75.62095389087065,CITY OF GRAND ISLAND,NE_40606,NE_2011,2.128055700373864,4.325733412650229,12.292644759391214,2.1339308957008924,1.870512120977393,0,0,0.0,1,1,NE,128649418.296875
NE,40606,2013,City of Grand Island - (NE),Municipal,20034.0,216194.0,20517.0,16845.0,179212.0,4342.0,24640.0,330759.0,98.0,9.266677151077273,9.399482177532756,7.449532741361535,81.37154554759468,CITY OF GRAND ISLAND,NE_40606,NE_2013,2.226424863439058,4.399025648599641,12.283931431720744,2.240654600262071,2.008151311144201,0,0,0.0,1,1,NE,128649418.296875
NE,40606,2014,City of Grand Island - (NE),Municipal,18773.0,212393.0,20818.0,15941.0,176722.0,4364.0,23243.0,330556.0,98.0,8.838803538723027,9.02038229535655,7.031486344220042,75.14730841899639,CITY OF GRAND ISLAND,NE_40606,NE_2014,2.179151521191115,4.319450299443085,12.266193611121338,2.199486716253618,1.9503981122399596,0,0,0.0,1,1,NE,128649418.296875
NE,40606,2015,City of Grand Island - (NE),Municipal,20960.0,213241.0,21467.0,17182.0,184281.0,4515.0,23554.0,317928.0,99.0,9.829254224093866,9.32380440739957,7.408595656878286,81.36519619260571,CITY OF GRAND ISLAND,NE_40606,NE_2015,2.2853630639456894,4.398947616375027,12.27017826047738,2.23257074362611,2.002640901357378,0,0,0.0,1,1,NE,128649418.296875
NE,40606,2016,City of Grand Island - (NE),Municipal,21124.0,213781.0,21486.0,17611.0,180466.0,3905.0,24884.0,327958.0,97.0,9.881140045186429,9.758624893331708,7.587556943267126,81.92931831580255,CITY OF GRAND ISLAND,NE_40606,NE_2016,2.290627894291866,4.405856903794473,12.272707405523049,2.278151498422111,2.0265096612361537,0,0,0.0,1,1,NE,128649418.296875
NE,40606,2017,City of Grand Island - (NE),Municipal,21102.0,212887.0,21879.0,17948.0,179019.0,3882.0,25871.0,329379.0,97.0,9.912300892022529,10.025751456549305,7.854477668582393,80.37387449152155,CITY OF GRAND ISLAND,NE_40606,NE_2017,2.2937765002041246,4.386689179243832,12.268516787486003,2.305156928642685,2.061083772817065,0,0,0.0,1,1,NE,128649418.296875
NE,40606,2018,City of Grand Island - (NE),Municipal,20532.0,223246.0,21667.0,18956.0,195138.0,4498.0,24873.0,329707.0,96.0,9.197029286079033,9.71415101107934,7.543970858974786,78.96801587667882,CITY OF GRAND ISLAND,NE_40606,NE_2018,2.218880528223312,4.369042908167623,12.316029581444973,2.273583689518114,2.0207486825154755,0,0,0.0,1,1,NE,128649418.296875
NE,40606,2019,City of Grand Island - (NE),Municipal,20390.0,221743.0,21695.0,18898.0,194427.0,4480.0,23100.0,305087.0,94.0,9.195329728559638,9.719843437382668,7.571610720876341,78.32065760159792,CITY OF GRAND ISLAND,NE_40606,NE_2019,2.218695716963062,4.360811394530186,12.30927433259353,2.2741695110774667,2.0244058216816656,0,0,0.0,1,1,NE,128649418.296875
NE,40606,2020,City of Grand Island - (NE),Municipal,21160.0,218823.0,21737.0,18789.0,183873.0,4498.0,23877.0,295871.0,96.0,9.669915868076025,10.21846600642835,8.070071078273978,81.1212832190888,CITY OF GRAND ISLAND,NE_40606,NE_2020,2.269019609124979,4.395945358493507,12.296018462835347,2.3241964762914824,2.088162289959796,0,0,0.0,1,1,NE,128649418.296875
NE,40606,2021,City of Grand Island - (NE),Municipal,21043.0,217913.0,21783.0,18513.0,190163.0,4542.0,22862.0,298306.0,95.0,9.656606076737045,9.735332320167435,7.6639423947221985,80.50237953143889,CITY OF GRAND ISLAND,NE_40606,NE_2021,2.2676422486789374,4.388286743384404,12.291851179547777,2.2757617748791623,2.036526524294043,0,0,0.0,1,1,NE,128649418.296875
NE,40606,2022,City of Grand Island - (NE),Municipal,21921.0,225320.0,21994.0,19941.0,198269.0,4581.0,24458.0,307838.0,95.0,9.728830108290431,10.05754807862046,7.945088000831606,83.05674274802219,CITY OF GRAND ISLAND,NE_40606,NE_2022,2.2750936534387685,4.419524021782585,12.32527689300865,2.308323405205271,2.0725538761805296,0,0,0.0,1,1,NE,128649418.296875
NE,40606,2023,City of Grand Island - (NE),Municipal,23507.0,226478.0,22093.0,20682.0,205473.0,4556.0,23542.0,294744.0,95.0,10.379374597091108,10.065556058460235,7.987270309149634,88.66684771948883,CITY OF GRAND ISLAND,NE_40606,NE_2023,2.339820625160657,4.484886062060626,12.330403088944953,2.309119304307909,2.0778490630021875,0,0,0.0,1,1,NE,128649418.296875
NE,40606,2024,City of Grand Island - (NE),Municipal,23868.0,218313.0,22799.0,22058.0,209903.0,4532.0,24301.0,290405.0,94.0,10.93292657789504,10.508663525533223,8.367968871059382,87.24066845037062,CITY OF GRAND ISLAND,NE_40606,NE_2024,2.3917790227886235,4.468670603504562,12.293685091841441,2.3522000146273485,2.124411187317964,0,0,0.0,1,1,NE,128649418.296875
NJ,963,2010,Atlantic City Electric Co,Investor Owned,761498.0,4623795.0,475594.0,282327.7,1870936.0,58403.0,16597.8,150162.0,778.0,16.469112493092794,15.09018480589395,11.053262476525353,133.42928352053784,ATLANTIC CITY ELECTRIC CO,NJ_963,NJ_2010,2.8014866564651846,4.893571626036981,15.34672635444154,2.714044519616226,2.4027256311313945,0,0,0.0,0,1,"DE,NJ,PA",11744849226.816406
NJ,963,2011,Atlantic City Electric Co,Investor Owned,629400.2,3938089.0,431986.0,196711.9,1368605.0,50857.0,14853.2,147508.0,665.0,15.982376223594745,14.373168299107485,10.069419963662988,121.41601039539863,ATLANTIC CITY ELECTRIC CO,NJ_963,NJ_2011,2.7714866291328852,4.79922275127577,15.186206138230547,2.6653631558936723,2.309503104640816,0,0,0.0,0,1,"DE,NJ,PA",11744849226.816406
NJ,963,2013,Atlantic City Electric Co,Investor Owned,615010.3,4213390.0,478131.0,323121.4,4187062.0,64855.0,41415.7,830195.0,932.0,14.596567134777459,7.717139130015271,4.988671336252326,107.18999256131339,ATLANTIC CITY ELECTRIC CO,NJ_963,NJ_2013,2.6807863733124577,4.674602891306219,15.253778107291522,2.0434437163417476,1.6071696090284389,0,0,0.0,0,1,"DE,NJ,PA",11744849226.816406
NJ,963,2014,Atlantic City Electric Co,Investor Owned,581862.4,4087488.0,479139.0,310980.7,4075954.0,65211.0,42886.9,887935.0,931.0,14.235207540670455,7.62964204208389,4.82995940018132,101.19930402938047,ATLANTIC CITY ELECTRIC CO,NJ_963,NJ_2014,2.6557183002282474,4.617091879649682,15.22344115840352,2.0320409296590016,1.5748380618695916,0,0,0.0,0,1,"DE,NJ,PA",11744849226.816406
NJ,963,2015,Atlantic City Electric Co,Investor Owned,645081.2,3746932.0,420486.0,192270.5,1280683.0,44252.0,10626.6,91982.0,525.0,17.2162505217602,15.013121904483778,11.552912526363853,127.84436739074943,ATLANTIC CITY ELECTRIC CO,NJ_963,NJ_2015,2.845853735555667,4.850813644378334,15.136447929759536,2.7089246123255153,2.446937571963852,0,0,0.0,0,1,"DE,NJ,PA",11744849226.816406
NJ,963,2016,Atlantic City Electric Co,Investor Owned,617958.8,3553555.0,418430.0,179904.2,1209546.0,44112.0,9271.1,117119.0,464.0,17.389875772290004,14.873696411711501,7.915965812549629,123.07092385026567,ATLANTIC CITY ELECTRIC CO,NJ_963,NJ_2016,2.8558881847115787,4.812760805861731,15.083459068827352,2.6995943114039562,2.068881708952523,0,0,0.0,0,1,"DE,NJ,PA",11744849226.816406
NJ,963,2017,Atlantic City Electric Co,Investor Owned,571316.5,3241101.0,415072.0,171196.9,1125750.0,44441.0,8221.9,81184.0,429.0,17.627235312938414,15.207363979569175,10.127488175009855,114.7022885989258,ATLANTIC CITY ELECTRIC CO,NJ_963,NJ_2017,2.8694451669225707,4.742339976847566,14.99142364485935,2.721779782873474,2.315253328482065,0,0,0.0,0,1,"DE,NJ,PA",11744849226.816406
NJ,963,2018,Atlantic City Electric Co,Investor Owned,615868.1,3613606.0,427174.0,166559.1,1203641.0,44654.0,9663.3,104350.0,407.0,17.043034021971405,13.837938388605906,9.260469573550552,120.14387969929506,ATLANTIC CITY ELECTRIC CO,NJ_963,NJ_2018,2.8357415584842216,4.788690022052718,15.10021672371522,2.627413978732982,2.225754757259054,0,0,0.0,0,1,"DE,NJ,PA",11744849226.816406
NJ,963,2019,Atlantic City Electric Co,Investor Owned,622706.1,3527588.0,440613.0,172672.7,1211827.0,45622.0,14376.9,150536.0,393.0,17.652461115073528,14.248956327924697,9.550472976563745,117.77268260355459,ATLANTIC CITY ELECTRIC CO,NJ_963,NJ_2019,2.8708752136059688,4.768756347920897,15.076124909244147,2.6566836638868336,2.2565906796080033,0,0,0.0,0,1,"DE,NJ,PA",11744849226.816406
NJ,963,2020,Atlantic City Electric Co,Investor Owned,653658.9,3596852.0,444924.0,162603.1,1070330.0,45536.0,10894.0,137221.0,371.0,18.173083018150315,15.191866060000185,7.939018080322983,122.42894292058868,ATLANTIC CITY ELECTRIC CO,NJ_963,NJ_2020,2.899941544302541,4.807530803895063,15.095569576432322,2.7207601569887725,2.0717896001459737,0,0,0.0,0,1,"DE,NJ,PA",11744849226.816406
NJ,963,2021,Atlantic City Electric Co,Investor Owned,701582.3,3774086.0,448299.0,184370.6,1161759.0,46312.0,13028.0,147071.0,345.0,18.58946245528056,15.869952373943306,8.858306532219132,130.41561918868135,ATLANTIC CITY ELECTRIC CO,NJ_963,NJ_2021,2.9225948855154207,4.870726421373919,15.143668792144377,2.7644275335220505,2.1813556100297333,0,0,0.0,0,1,"DE,NJ,PA",11744849226.816406
NJ,963,2022,Atlantic City Electric Co,Investor Owned,729679.7,3769220.0,458134.0,246309.8,1472555.0,49300.0,16402.5,131871.0,336.0,19.35890449482917,16.726696116613642,12.438291967149715,132.7267604383579,ATLANTIC CITY ELECTRIC CO,NJ_963,NJ_2022,2.963152494236492,4.888292582185561,15.142378641466426,2.817006012927065,2.5207797762082276,0,0,0.0,0,1,"DE,NJ,PA",11744849226.816406
NJ,963,2023,Atlantic City Electric Co,Investor Owned,753490.9,3660971.0,467475.0,274241.1,1590376.0,52686.0,11179.0,102991.0,328.0,20.581722717825407,17.243790147738647,10.854346496295793,134.31928623634062,ATLANTIC CITY ELECTRIC CO,NJ_963,NJ_2023,3.0244034352517004,4.900219698850615,15.11323897073803,2.847452087229456,2.384565598505157,0,0,0.0,0,1,"DE,NJ,PA",11744849226.816406
NJ,963,2024,Atlantic City Electric Co,Investor Owned,840014.9,3587649.0,472020.0,277984.3,1419625.0,51306.0,11195.4,81298.0,312.0,23.41407701812524,19.581530333714888,13.770818470319075,148.30143143652106,ATLANTIC CITY ELECTRIC CO,NJ_963,NJ_2024,3.1533374234569242,4.99924690140021,15.093007671288584,2.9745867920520115,2.6225517496320414,0,0,0.0,0,1,"DE,NJ,PA",11744849226.816406
NJ,2650,2010,Borough of Butler,Municipal,17120.3,101700.0,9956.0,10110.7,59887.0,1441.0,0.0,0.0,0.0,16.834119960668634,16.88296291348707,,143.29968528190707,BOROUGH OF BUTLER,NJ_2650,NJ_2010,2.8234077768581267,4.964938138613341,11.52978258203665,2.826305001814747,,0,0,0.0,1,1,NJ,9377242.16796875
NJ,2650,2011,Borough of Butler - (NJ),Municipal,17206.4,99514.0,9956.0,10180.5,58577.0,1442.0,0.0,0.0,0.0,17.29043149707579,17.379688273554468,,144.02035623409668,BOROUGH OF BUTLER,NJ_2650,NJ_2011,2.85015325583699,4.969954652322013,11.50805361676646,2.8553021837474235,,0,0,0.0,1,1,NJ,9377242.16796875
NJ,2650,2013,Borough of Butler - (NJ),Municipal,15770.0,97092.0,10217.0,9506.2,57373.0,1506.0,0.0,0.0,0.0,16.242326865241214,16.569117877747374,,128.62549345861473,BOROUGH OF BUTLER,NJ_2650,NJ_2013,2.7876206043493355,4.856905030559797,11.48341426159584,2.8075405939168157,,0,0,0.0,1,1,NJ,9377242.16796875
NJ,2650,2014,Borough of Butler - (NJ),Municipal,14030.0,96760.0,10231.0,8539.5,57968.0,1507.0,0.0,0.0,0.0,14.499793303017777,14.731403532983714,,114.2768709477731,BOROUGH OF BUTLER,NJ_2650,NJ_2014,2.6741343943606344,4.7386241964117035,11.479988964723963,2.6899815099124793,,0,0,0.0,1,1,NJ,9377242.16796875
NJ,2650,2015,Borough of Butler - (NJ),Municipal,13214.4,101165.0,10241.0,7535.8,57429.0,1510.0,0.0,0.0,0.0,13.062225077843127,13.121941876055653,,107.5285616639,BOROUGH OF BUTLER,NJ_2650,NJ_2015,2.569724482831249,4.677756502175152,11.524508126213295,2.5742857814094195,,0,0,0.0,1,1,NJ,9377242.16796875
NJ,2650,2016,Borough of Butler - (NJ),Municipal,11560.8,100218.0,10240.0,6561.5,55769.0,1516.0,0.0,0.0,0.0,11.535652278033886,11.76549696067708,,94.08203125,BOROUGH OF BUTLER,NJ_2650,NJ_2016,2.4454424377542097,4.544167074584759,11.515103092218002,2.4651712618887536,,0,0,0.0,1,1,NJ,9377242.16796875
NJ,2650,2017,Borough of Butler - (NJ),Municipal,10734.5,97201.0,10216.0,6157.1,54395.0,1513.0,0.0,0.0,0.0,11.043610662441745,11.31923890063425,,87.56280997128687,BOROUGH OF BUTLER,NJ_2650,NJ_2017,2.4018520401362586,4.472356364091381,11.484536278461452,2.426503835588365,,0,0,0.0,1,1,NJ,9377242.16796875
NJ,2650,2018,Borough of Butler - (NJ),Municipal,12339.3,103385.0,10328.0,6619.3,54602.0,1574.0,0.0,0.0,0.0,11.935290419306476,12.122816014065418,,99.56187064291247,BOROUGH OF BUTLER,NJ_2650,NJ_2018,2.479499592909611,4.600779266424048,11.546215162834871,2.495089298048226,,0,0,0.0,1,1,NJ,9377242.16796875
NJ,2650,2019,Borough of Butler - (NJ),Municipal,12703.7,97537.0,10208.0,6937.7,52322.0,1498.0,0.0,0.0,0.0,13.024493269220912,13.25962310309239,,103.70705982236154,BOROUGH OF BUTLER,NJ_2650,NJ_2019,2.5668316824082296,4.641570192208081,11.487987072178377,2.5847235607558994,,0,0,0.0,1,1,NJ,9377242.16796875
NJ,3763,2013,Dominion Retail Inc,Retail Power Marketer,21154.0,221236.0,21749.0,3204.0,32053.0,1393.0,0.0,0.0,0.0,9.561734979840534,9.995944217389948,,81.05353502843043,DOMINION RETAIL INC,NJ_3763,NJ_2013,2.2577691938441355,4.395109862633774,12.306985284031954,2.3021794324639324,,0,0,0.0,0,0,,
NJ,3763,2014,Dominion Retail Inc,Retail Power Marketer,21057.0,212728.0,22556.0,1635.0,14739.0,723.0,0.0,0.0,0.0,9.898555902372983,11.093018522287808,,77.79526511792871,DOMINION RETAIL INC,NJ_3763,NJ_2014,2.292388878053534,4.354080569665595,12.267769633333089,2.4063159484826873,,0,0,0.0,0,0,,
NJ,4100,2013,"Commerce Energy, Inc.",Retail Power Marketer,7223.4,71163.0,7936.0,160.7,1396.0,61.0,0.0,0.0,0.0,10.150499557354243,11.511461318051577,,75.85055443548387,COMMERCE ENERGY INC,NJ_4100,NJ_2013,2.3175229217499806,4.328765015398464,11.172728299407147,2.4433431754092405,,0,0,0.0,0,0,,
NJ,4100,2014,"Commerce Energy, Inc.",Retail Power Marketer,10884.0,88183.0,11820.0,198.1,1491.0,62.0,0.0,0.0,0.0,12.342514997221688,13.28638497652582,,76.73434856175973,COMMERCE ENERGY INC,NJ_4100,NJ_2014,2.5130498062379845,4.340349438137184,11.387169479653243,2.586739824927858,,0,0,0.0,0,0,,
NJ,4191,2014,Consolidated Edison Sol Inc,Retail Power Marketer,17422.9,204466.0,22115.0,147200.2,1758418.0,4734.0,0.0,0.0,0.0,8.521172224232881,8.371172269619624,,65.65264903157735,CONSOLIDATED EDISON SOL INC,NJ_4191,NJ_2014,2.142553916381135,4.184377950758455,12.2281569814737,2.124793930801925,,0,0,0.0,0,0,,
NJ,9726,2010,Jersey Central Power & Lt Co,Investor Owned,1667493.8,9842598.0,955992.0,671912.5,4132015.0,108026.0,59350.8,417922.0,1971.0,16.94160220705956,16.26113409559259,14.201406003991176,145.35458107041342,JERSEY CENTRAL POWER LT CO,NJ_9726,NJ_2010,2.829772266041791,4.979176144020522,16.102230258570373,2.7887778492638353,2.653340974071192,0,0,0.0,0,1,"NJ,NY,PA",14708274953.820312
NJ,9726,2011,Jersey Central Power & Lt Co,Investor Owned,1349383.6,8559674.0,873395.0,485806.2,3184006.0,94237.0,39788.4,296941.0,1547.0,15.764427477027747,15.257703660106168,13.399429516301216,128.74888605193908,JERSEY CENTRAL POWER LT CO,NJ_9726,NJ_2011,2.7577559762594155,4.857863887482642,15.962572663280557,2.7250845335438,2.5952121326402353,0,0,0.0,0,1,"NJ,NY,PA",14708274953.820312
NJ,9726,2013,Jersey Central Power & Lt Co,Investor Owned,1111018.0,9460481.0,969980.0,530474.0,9112067.0,124555.0,72226.2,2224640.0,2414.0,11.743779201078677,5.821664831920134,3.2466466484464904,95.4502498333299,JERSEY CENTRAL POWER LT CO,NJ_9726,NJ_2013,2.4633236706973496,4.558605167594522,16.062633785401427,1.7615862744323423,1.1776226631910907,0,0,0.0,0,1,"NJ,NY,PA",14708274953.820312
NJ,9726,2014,Jersey Central Power & Lt Co,Investor Owned,1050105.6,9335762.0,972485.0,537787.7,9182508.0,125762.0,74250.8,2209135.0,2382.0,11.248204485075778,5.8566537595175525,3.3610802418141033,89.98472984159139,JERSEY CENTRAL POWER LT CO,NJ_9726,NJ_2014,2.4202085145861845,4.4996399875081865,16.049362959907217,1.767578409689689,1.2122624228448002,0,0,0.0,0,1,"NJ,NY,PA",14708274953.820312
NJ,9726,2015,Jersey Central Power & Lt Co,Investor Owned,1040639.2,7799652.0,805797.0,322409.2,2536081.0,80773.0,21787.8,196970.0,1100.0,13.342123469098365,12.712890479444464,11.061481443874701,107.62007470036912,JERSEY CENTRAL POWER LT CO,NJ_9726,NJ_2015,2.590926208411673,4.678607198173364,15.86958967527991,2.5426164770834347,2.4034689332249974,0,0,0.0,0,1,"NJ,NY,PA",14708274953.820312
NJ,9726,2016,Jersey Central Power & Lt Co,Investor Owned,1016961.5,7613398.0,791205.0,307577.9,2420064.0,78249.0,20393.5,202160.0,1055.0,13.357524458855298,12.709494459650653,10.087801741195094,107.11104159688914,JERSEY CENTRAL POWER LT CO,NJ_9726,NJ_2016,2.5920798559434,4.6738660682824165,15.845420147918304,2.5423493094025,2.3113269455348315,0,0,0.0,0,1,"NJ,NY,PA",14708274953.820312
NJ,9726,2017,Jersey Central Power & Lt Co,Investor Owned,966176.8,7175787.0,791309.0,303892.5,2314039.0,78907.0,27465.4,271260.0,1028.0,13.464401883723696,13.132557402878689,10.1251198112512,101.74879008495206,JERSEY CENTRAL POWER LT CO,NJ_9726,NJ_2017,2.600049305204455,4.622506933195023,15.786223000005995,2.575094444891343,2.315019446132586,0,0,0.0,0,1,"NJ,NY,PA",14708274953.820312
NJ,9726,2018,Jersey Central Power & Lt Co,Investor Owned,1061377.6,7967836.0,835495.0,310087.6,2423613.0,80122.0,24730.0,235617.0,1026.0,13.32077618063424,12.79443541522512,10.495847073852905,105.86315098634144,JERSEY CENTRAL POWER LT CO,NJ_9726,NJ_2018,2.589324935233894,4.66214723158615,15.890923495705435,2.5490103432161666,2.350979662150174,3,3,0.3590685761135614,0,1,"NJ,NY,PA",14708274953.820312
NJ,9726,2019,Jersey Central Power & Lt Co,Investor Owned,1023079.7,7788851.0,842987.0,313229.5,2441485.0,82078.0,28351.2,296405.0,1056.0,13.135181299526721,12.829466492728809,9.565020832981899,101.13636588306423,JERSEY CENTRAL POWER LT CO,NJ_9726,NJ_2019,2.5752942258231153,4.6164697634565925,15.868203910177453,2.5517445949670727,2.2581127809329073,0,3,0.35587737414693227,0,1,"NJ,NY,PA",14708274953.820312
NJ,9726,2020,Jersey Central Power & Lt Co,Investor Owned,1019835.3,7937635.0,838418.0,283938.6,2273005.0,83074.0,21704.5,232571.0,1029.0,12.848100221287575,12.49177190547315,9.332418917233877,101.36504106543515,JERSEY CENTRAL POWER LT CO,NJ_9726,NJ_2020,2.5531959577100634,4.618728269044478,15.887125929912468,2.5250701800060633,2.2334942435538983,0,3,0.35781674534659325,0,1,"NJ,NY,PA",14708274953.820312
NJ,9726,2021,Jersey Central Power & Lt Co,Investor Owned,1098268.7,8323585.0,865009.0,286559.1,2245318.0,84280.0,21882.9,197056.0,1070.0,13.194659512697953,12.762517380611566,11.104914339071126,105.80513227800714,JERSEY CENTRAL POWER LT CO,NJ_9726,NJ_2021,2.579812165355429,4.6615990274915875,15.93460360941428,2.5465125453399304,2.407387743590492,0,3,0.34681720074588823,0,1,"NJ,NY,PA",14708274953.820312
NJ,9726,2022,Jersey Central Power & Lt Co,Investor Owned,1202493.7,8840013.0,919604.0,397094.7,2970902.0,89576.0,33531.9,245540.0,1223.0,13.602849905311226,13.36613257522463,13.656389997556406,108.96843460156038,JERSEY CENTRAL POWER LT CO,NJ_9726,NJ_2022,2.6102793226502015,4.691058249478255,15.99479890520098,2.5927240878803746,2.614207543780628,0,3,0.3262273761314653,0,1,"NJ,NY,PA",14708274953.820312
NJ,9726,2023,Jersey Central Power & Lt Co,Investor Owned,1197072.3,8547995.0,945888.0,401196.5,2966883.0,93421.0,25312.1,207137.0,1255.0,14.004129623379518,13.522491449780796,12.21998001322796,105.4628296373355,JERSEY CENTRAL POWER LT CO,NJ_9726,NJ_2023,2.6393522592177843,4.658358565122375,15.961207310488856,2.6043543324675005,2.503072318163385,0,3,0.31716228559829496,0,1,"NJ,NY,PA",14708274953.820312
NJ,9726,2024,Jersey Central Power & Lt Co,Investor Owned,1433528.6,9161728.0,964802.0,431603.3,2872532.0,92791.0,25978.7,187495.0,1162.0,15.646923811752544,15.025186838649665,13.855676151364037,123.81889410124218,JERSEY CENTRAL POWER LT CO,NJ_9726,NJ_2024,2.7502743361160507,4.8188199665477445,16.03054536514705,2.709727915528625,2.628694979099194,0,3,0.31094462905342235,0,1,"NJ,NY,PA",14708274953.820312
NJ,11476,2010,Borough of Madison,Municipal,14160.0,70530.0,5630.0,9023.0,61215.0,780.0,0.0,0.0,0.0,20.076563164610803,14.73985134362493,,209.59147424511545,BOROUGH OF MADISON,NJ_11476,NJ_2010,2.9995531230335772,5.345160275308111,11.163793430202224,2.690554801474576,,0,0,0.0,1,1,NJ,19539588.93359375
